http://www.wikidata.org/entity/Q101085920,Finn Christian Sørlye,male,Norway,1887-02-25T00:00:00Z,1949-10-13T00:00:00Z
http://www.wikidata.org/entity/Q101085995,Olav Simensen Jørstad,male,Norway,1899-03-23T00:00:00Z,1982-04-20T00:00:00Z
http://www.wikidata.org/entity/Q101085999,Nils Hagbart Orderud,male,Norway,1931-12-08T00:00:00Z,2006-01-16T00:00:00Z
http://www.wikidata.org/entity/Q101086057,Brynjulv Øysteinson Sjøtveit,male,Norway,1889-01-25T00:00:00Z,S.D.
http://www.wikidata.org/entity/Q101444305,Daniel Smiley,male,unknown,1907-03-25T00:00:00Z,1989-05-19T00:00:00Z
http://www.wikidata.org/entity/Q101552462,Robert E. Kuntz,male,unknown,1916-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102596,Wilhelm Gueinzius,male,German Empire,1813-03-15T00:00:00Z,1874-01-24T00:00:00Z
http://www.wikidata.org/entity/Q10270505,Edouard Adjanohoun,male,Benin,1928-11-05T00:00:00Z,2016-01-16T00:00:00Z
http://www.wikidata.org/entity/Q10270592,Eduard Ferdinand de Vogel,male,Kingdom of the Netherlands,1942-01-01T00:00:00Z,2021-07-28T00:00:00Z
http://www.wikidata.org/entity/Q10274118,Ernst Cleveland Abbe,male,United States of America,1905-08-21T00:00:00Z,2000-03-15T00:00:00Z
http://www.wikidata.org/entity/Q10289602,Gillian Sally Bidgood,female,United Kingdom,1948-04-13T00:00:00Z,2018-03-18T00:00:00Z
http://www.wikidata.org/entity/Q10293705,Hannah Caroline Aase,female,United States of America,1883-07-12T00:00:00Z,1980-11-23T00:00:00Z
http://www.wikidata.org/entity/Q10293998,Harry E. Ahles,male,United States of America,1924-10-28T00:00:00Z,1981-03-21T00:00:00Z
http://www.wikidata.org/entity/Q10308585,Joseph Edison Adams,male,unknown,1904-01-01T00:00:00Z,1981-06-07T00:00:00Z
http://www.wikidata.org/entity/Q10308607,Joseph William Adams,male,United States of America,1906-03-02T00:00:00Z,1986-10-22T00:00:00Z
http://www.wikidata.org/entity/Q10308875,José Alfredo Caro,male,Argentina,1919-01-01T00:00:00Z,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10316562,Laurence George Adams,male,Australia,1929-01-01T00:00:00Z,2014-11-07T00:00:00Z
http://www.wikidata.org/entity/Q10316563,Laurent Aké Assi,male,Côte d'Ivoire,1931-08-10T00:00:00Z,2014-01-14T00:00:00Z
http://www.wikidata.org/entity/Q1034588,Frigyes Ákos Hazslinszky,male,Austria-Hungary,1818-01-06T00:00:00Z,1896-09-16T00:00:00Z
http://www.wikidata.org/entity/Q103473,جورج أوقست زنكر,male,Germany,1855-06-11T00:00:00Z,1922-02-06T00:00:00Z
http://www.wikidata.org/entity/Q103490,Federico Medem,male,Germany,1912-08-29T00:00:00Z,1984-05-01T00:00:00Z
http://www.wikidata.org/entity/Q1036746,Carl Bock,male,Norway,1849-09-17T00:00:00Z,1932-08-10T00:00:00Z
http://www.wikidata.org/entity/Q1037711,كارل اكيلى,male,United States of America,1864-05-19T00:00:00Z,1926-11-18T00:00:00Z
http://www.wikidata.org/entity/Q10393700,William Henry Nicholls,male,Australians,1885-07-23T00:00:00Z,1951-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104026644,Arne Pedersen,male,Norway,1948-01-01T00:00:00Z,2015-09-17T00:00:00Z
http://www.wikidata.org/entity/Q104028162,Helge Buen,male,Norway,1918-06-06T00:00:00Z,2005-07-31T00:00:00Z
http://www.wikidata.org/entity/Q104061883,Theo Simpson Jones,male,unknown,1923-06-07T00:00:00Z,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104245351,Robert Leland Fleming,male,unknown,1905-03-22T00:00:00Z,1987-04-28T00:00:00Z
http://www.wikidata.org/entity/Q1043,Lineo,male,Sweden,1707-05-23T00:00:00Z,1778-01-10T00:00:00Z
http://www.wikidata.org/entity/Q1043051,C. Diego Legrand,male,Uruguay,1901-11-01T00:00:00Z,1986-12-06T00:00:00Z
http://www.wikidata.org/entity/Q104431227,George M. Malakatis,male,unknown,1928-03-28T00:00:00Z,2020-10-11T00:00:00Z
http://www.wikidata.org/entity/Q104466108,Gérard J. Morel,male,unknown,1925-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104594554,Miguel Domingo Fuertes Loren,male,Spain,1871-08-04T00:00:00Z,1926-03-03T00:00:00Z
http://www.wikidata.org/entity/Q104804456,Peter Nøvik,male,Norway,1844-10-18T00:00:00Z,1915-03-05T00:00:00Z
http://www.wikidata.org/entity/Q104828736,Fredrik Hård af Segerstad,male,Sweden,1887-05-10T00:00:00Z,1957-10-13T00:00:00Z
http://www.wikidata.org/entity/Q104828763,Fanny Emily Fish Irving Trollope,female,United States of America,1829-01-01T00:00:00Z,1905-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104851325,Bruce F. Hazelwood,male,New Zealand,1949-01-05T00:00:00Z,2005-12-31T00:00:00Z
http://www.wikidata.org/entity/Q104922920,Christine Maria von Cappelen,female,unknown,1766-09-21T00:00:00Z,1849-04-08T00:00:00Z
http://www.wikidata.org/entity/Q104998191,Hans Arve Olsvik,male,Norway,1959-09-24T00:00:00Z,2020-12-11T00:00:00Z
http://www.wikidata.org/entity/Q105069466,Max Schlechter,male,unknown,1874-07-15T00:00:00Z,1960-10-09T00:00:00Z
http://www.wikidata.org/entity/Q105086508,William G. Stewart,male,Canada,1923-01-01T00:00:00Z,1997-06-01T00:00:00Z
http://www.wikidata.org/entity/Q105086544,Eileene Stewart,female,unknown,1928-11-27T00:00:00Z,2018-03-20T00:00:00Z
http://www.wikidata.org/entity/Q105153763,Bertel Lunde,male,Norway,1883-07-22T00:00:00Z,1976-06-30T00:00:00Z
http://www.wikidata.org/entity/Q105253196,Luis Sigifredo Espinal Tascón,male,Colombia,1929-06-25T00:00:00Z,2008-02-07T00:00:00Z
http://www.wikidata.org/entity/Q105272111,Fernando de Zayas,male,Cuba,1912-01-01T00:00:00Z,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105310988,Andrew Joseph Dakin,male,United Kingdom,1939-09-30T00:00:00Z,2001-06-12T00:00:00Z
http://www.wikidata.org/entity/Q105316158,Elsie Frances Melville,female,United Kingdom,1903-12-01T00:00:00Z,1993-02-03T00:00:00Z
http://www.wikidata.org/entity/Q105322135,John Alban Rattenbury,male,New Zealand,1918-04-02T00:00:00Z,2008-05-06T00:00:00Z
http://www.wikidata.org/entity/Q105403,Otto von Helversen,male,Germany,1943-08-09T00:00:00Z,2009-03-02T00:00:00Z
http://www.wikidata.org/entity/Q105475675,Judith Christoffersson,female,Sweden,1896-01-01T00:00:00Z,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105476033,John Christoffersson,male,Sweden,1930-01-01T00:00:00Z,2013-01-27T00:00:00Z
http://www.wikidata.org/entity/Q105502324,Asbjørn Hagen,male,Norway,1912-05-13T00:00:00Z,1988-07-27T00:00:00Z
http://www.wikidata.org/entity/Q105506258,Jakob Naustdal,male,Norway,1892-01-30T00:00:00Z,1975-05-15T00:00:00Z
http://www.wikidata.org/entity/Q105513924,Johannes Reiersen,male,Norway,1914-09-18T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105533772,Alice Barringer Mackie,female,United Kingdom of Great Britain and Ireland,1885-01-01T00:00:00Z,1977-01-21T00:00:00Z
http://www.wikidata.org/entity/Q105575979,Johan Fredrik Hoch,male,Norway,1840-10-16T00:00:00Z,1910-07-22T00:00:00Z
http://www.wikidata.org/entity/Q105612394,Jeanette Park Standley,female,United States of America,1888-09-03T00:00:00Z,1968-11-22T00:00:00Z
http://www.wikidata.org/entity/Q105645870,Elisabeth Marie Myhre,female,Norway,1900-04-08T00:00:00Z,1979-11-07T00:00:00Z
http://www.wikidata.org/entity/Q105660242,S I Ali,male,unknown,S.D.,2021-02-18T00:00:00Z
http://www.wikidata.org/entity/Q105681791,Brita Lillefosse,female,Norway,1904-01-25T00:00:00Z,1982-04-03T00:00:00Z
http://www.wikidata.org/entity/Q105686580,Inger Kaasa,female,Norway,1917-02-14T00:00:00Z,2003-06-06T00:00:00Z
http://www.wikidata.org/entity/Q105708,إرنست بول,male,Germany,1817-09-21T00:00:00Z,1868-01-20T00:00:00Z
http://www.wikidata.org/entity/Q105714065,Ingvar Christoffersson,male,unknown,1924-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105741343,Thomas Herbert Davies,male,New Zealand,1920-01-01T00:00:00Z,1998-01-10T00:00:00Z
http://www.wikidata.org/entity/Q105749753,Roderick Peter Macfarlane,male,New Zealand,1945-02-25T00:00:00Z,2013-06-14T00:00:00Z
http://www.wikidata.org/entity/Q105751353,Alan Douglas Lowe,male,New Zealand,1914-01-01T00:00:00Z,1979-01-21T00:00:00Z
http://www.wikidata.org/entity/Q105758334,Ronald Charles Close,male,New Zealand,1929-01-01T00:00:00Z,2018-12-27T00:00:00Z
http://www.wikidata.org/entity/Q105761770,Constance Georgina Tardrew,female,South Africa,1883-08-06T00:00:00Z,1968-06-21T00:00:00Z
http://www.wikidata.org/entity/Q105825489,Hans Sommerfelt,male,Norway,1853-11-22T00:00:00Z,1943-02-03T00:00:00Z
http://www.wikidata.org/entity/Q105826388,Wilhelm Hiorth,male,Norway,1850-04-02T00:00:00Z,1923-02-20T00:00:00Z
http://www.wikidata.org/entity/Q105940546,Johan Tidemand Ruud,male,Norway,1865-12-16T00:00:00Z,1933-06-06T00:00:00Z
http://www.wikidata.org/entity/Q105994154,Axel Conradin Ullmann,male,Norway,1840-01-01T00:00:00Z,1923-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106178,ريتشارد شمبورك,male,Kingdom of Prussia,1811-10-05T00:00:00Z,1891-03-24T00:00:00Z
http://www.wikidata.org/entity/Q1063339,Charles-Alexandre Lesueur,male,France,1778-01-01T00:00:00Z,1846-12-12T00:00:00Z
http://www.wikidata.org/entity/Q1064436,Charles Frederick Hartt,male,Canada,1840-08-23T00:00:00Z,1878-03-18T00:00:00Z
http://www.wikidata.org/entity/Q106445415,Gregorio E. Edaño,male,Philippines,S.D.,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106445734,Maximo Ramos,male,Philippines,S.D.,1932-05-11T00:00:00Z
http://www.wikidata.org/entity/Q106452391,John Kraft,male,Sweden,1912-01-01T00:00:00Z,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1064524,Charles Gaudichaud-Beaupré,male,France,1789-09-04T00:00:00Z,1854-01-16T00:00:00Z
http://www.wikidata.org/entity/Q106457720,Susan Thew Parks,female,United States of America,1878-04-05T00:00:00Z,1968-01-29T00:00:00Z
http://www.wikidata.org/entity/Q106467462,Celia K. Maguire,female,United States of America,1919-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106468141,Marie L. Wurdack,female,United States of America,1925-02-12T00:00:00Z,1978-12-30T00:00:00Z
http://www.wikidata.org/entity/Q1064705,Charles Hazelius Sternberg,male,United States of America,1850-06-15T00:00:00Z,1943-07-20T00:00:00Z
http://www.wikidata.org/entity/Q106472183,Tekla Symonowiczówna,female,Russian Empire,1838-01-01T00:00:00Z,1900-05-03T00:00:00Z
http://www.wikidata.org/entity/Q106477140,Helen Margaret Druce,female,New Zealand,1921-07-21T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106483418,Frances Cawood Duguid,female,New Zealand,1906-05-01T00:00:00Z,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106483547,Elwin Brodie Dickson,male,United Kingdom of Great Britain and Ireland,1828-01-01T00:00:00Z,1891-07-30T00:00:00Z
http://www.wikidata.org/entity/Q106484975,Sidney Adolphus Hessel,male,United States of America,1907-01-05T00:00:00Z,1974-11-11T00:00:00Z
http://www.wikidata.org/entity/Q106489676,Margaret Thompson Gates,female,United States of America,1887-09-03T00:00:00Z,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1064899,تشارلز هورتون بيك,male,United States of America,1833-03-30T00:00:00Z,1917-07-11T00:00:00Z
http://www.wikidata.org/entity/Q106504635,Bernice May Leland,female,United States of America,1882-04-25T00:00:00Z,1971-01-25T00:00:00Z
http://www.wikidata.org/entity/Q106505053,Harriet Waterbury Thomson,female,United States of America,1879-09-16T00:00:00Z,1967-04-15T00:00:00Z
http://www.wikidata.org/entity/Q106505066,Pearl Blanche Taylor,female,United States of America,1879-01-01T00:00:00Z,1962-07-25T00:00:00Z
http://www.wikidata.org/entity/Q106513138,William Fletcher Parish,male,United States of America,1840-01-01T00:00:00Z,1918-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106513435,Sigurd Aanstad,male,Norway,1906-04-06T00:00:00Z,1997-06-28T00:00:00Z
http://www.wikidata.org/entity/Q106513530,Signe Fransrud,female,Norway,1902-12-11T00:00:00Z,1978-08-31T00:00:00Z
http://www.wikidata.org/entity/Q106513549,Elwood Robert Blakley,male,United States of America,1924-06-29T00:00:00Z,2008-11-02T00:00:00Z
http://www.wikidata.org/entity/Q106514197,Jon Gjerstad,male,Norway,1892-05-17T00:00:00Z,1963-09-08T00:00:00Z
http://www.wikidata.org/entity/Q106514596,Ragnar Elias Fries,male,Sweden,1882-08-27T00:00:00Z,1922-08-22T00:00:00Z
http://www.wikidata.org/entity/Q106514623,Birger Grenager,male,Norway,1918-06-15T00:00:00Z,2011-03-21T00:00:00Z
http://www.wikidata.org/entity/Q106515610,Ingerid Jorde,female,Norway,1906-02-10T00:00:00Z,1993-05-14T00:00:00Z
http://www.wikidata.org/entity/Q106515682,Hillevi Alfhild Viktoria Fries,female,Sweden,1916-01-04T00:00:00Z,2001-07-12T00:00:00Z
http://www.wikidata.org/entity/Q106518785,Julie Kjennerud,female,Norway,1910-08-17T00:00:00Z,2013-08-12T00:00:00Z
http://www.wikidata.org/entity/Q106518840,Lisbeth Fries,female,Sweden,1916-02-09T00:00:00Z,2015-01-25T00:00:00Z
http://www.wikidata.org/entity/Q106519754,Odd Klykken,male,Norway,1898-03-24T00:00:00Z,1987-07-03T00:00:00Z
http://www.wikidata.org/entity/Q106519864,Ole August Lysebraate,male,Norway,1886-06-27T00:00:00Z,1980-01-16T00:00:00Z
http://www.wikidata.org/entity/Q106521046,Asmund Larsen Aasen,male,Norway,1872-12-01T00:00:00Z,1942-04-19T00:00:00Z
http://www.wikidata.org/entity/Q106521113,Gottfred Bergan,male,Norway,1877-10-28T00:00:00Z,1941-01-02T00:00:00Z
http://www.wikidata.org/entity/Q106521454,Hans Bendixen Birkeland,male,Norway,1903-10-30T00:00:00Z,1997-08-25T00:00:00Z
http://www.wikidata.org/entity/Q106536185,Nils Skaanes,male,Norway,1908-11-21T00:00:00Z,1974-10-23T00:00:00Z
http://www.wikidata.org/entity/Q106537757,Hans Einar Tambs-Lyche,male,Norway,1913-04-08T00:00:00Z,1994-07-27T00:00:00Z
http://www.wikidata.org/entity/Q1065421,Charles Mortram Sternberg,male,Canada,1885-09-18T00:00:00Z,1981-09-08T00:00:00Z
http://www.wikidata.org/entity/Q106542106,Göran Hård af Segerstad,male,Sweden,1917-01-01T00:00:00Z,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106543374,Ragnhild Birgitta Nannfeldt,female,Sweden,1907-04-05T00:00:00Z,1997-11-13T00:00:00Z
http://www.wikidata.org/entity/Q106554306,Thorvald Emil Jensen,male,Norway,1879-01-15T00:00:00Z,1977-01-03T00:00:00Z
http://www.wikidata.org/entity/Q106554852,Hjalmar Severin Kollstad,male,Norway,1858-06-04T00:00:00Z,1940-06-20T00:00:00Z
http://www.wikidata.org/entity/Q106554896,Marit Kollstad,female,Norway,1901-06-09T00:00:00Z,1976-07-20T00:00:00Z
http://www.wikidata.org/entity/Q1065657,تشارلز نويز فوربس,male,United States of America,1883-09-24T00:00:00Z,1920-08-10T00:00:00Z
http://www.wikidata.org/entity/Q1065881,تشارلز لي ريمينغتون,male,United States of America,1922-01-19T00:00:00Z,2007-05-31T00:00:00Z
http://www.wikidata.org/entity/Q1065962,Charles Russell Orcutt,male,United States of America,1864-04-27T00:00:00Z,1929-08-25T00:00:00Z
http://www.wikidata.org/entity/Q1066128,تشارلز سبراغ سرجنت,male,United States of America,1841-04-24T00:00:00Z,1927-03-22T00:00:00Z
http://www.wikidata.org/entity/Q106620760,Björn Lindberg,male,Finland,1865-12-23T00:00:00Z,1954-07-17T00:00:00Z
http://www.wikidata.org/entity/Q106621036,Vivi Ottilia Charlotta Lindberg,female,Finland,1871-09-21T00:00:00Z,1947-08-28T00:00:00Z
http://www.wikidata.org/entity/Q106621646,Onni Aleksander Karsten,male,Finland,1868-07-22T00:00:00Z,1958-02-12T00:00:00Z
http://www.wikidata.org/entity/Q106629265,Arthur Stupka,male,United States of America,1905-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106629282,Milton Bernard Trautman,male,United States of America,1899-01-01T00:00:00Z,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106629932,Ray Thomas Everly,male,United States of America,1902-08-29T00:00:00Z,1986-09-21T00:00:00Z
http://www.wikidata.org/entity/Q106629956,Laura Wadsworth Everly,female,United States of America,1907-02-15T00:00:00Z,1985-12-15T00:00:00Z
http://www.wikidata.org/entity/Q106638661,Suoma Sofia Valle,female,Finland,1888-01-12T00:00:00Z,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106663810,Olive Mary Craster,female,United Kingdom,1877-01-01T00:00:00Z,1971-05-13T00:00:00Z
http://www.wikidata.org/entity/Q106664554,Sybil Margaret Craster,female,United Kingdom,1876-01-01T00:00:00Z,1968-06-08T00:00:00Z
http://www.wikidata.org/entity/Q106675038,Gunnel Peterson,female,Sweden,1920-04-16T00:00:00Z,2011-03-29T00:00:00Z
http://www.wikidata.org/entity/Q106687190,Marjorie Woollett Porter,female,United States of America,S.D.,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106695371,Mary Linda Smyth,female,United States of America,1904-11-24T00:00:00Z,1998-04-01T00:00:00Z
http://www.wikidata.org/entity/Q106705810,William Sherman Street,male,United States of America,1904-09-30T00:00:00Z,2000-04-02T00:00:00Z
http://www.wikidata.org/entity/Q106713433,Even Høgholen,male,unknown,1920-05-20T00:00:00Z,2016-08-16T00:00:00Z
http://www.wikidata.org/entity/Q106715086,Evelyn S. Manley,female,United States of America,1919-04-09T00:00:00Z,2013-05-02T00:00:00Z
http://www.wikidata.org/entity/Q106717567,Jeanne Remington,female,United States of America,1924-01-01T00:00:00Z,2015-07-17T00:00:00Z
http://www.wikidata.org/entity/Q106722447,Pardon Sheldon Remington,male,United States of America,1899-01-01T00:00:00Z,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106725511,Elinor Lehto,female,United States of America,1915-09-23T00:00:00Z,2009-02-22T00:00:00Z
http://www.wikidata.org/entity/Q106742450,Percival Hildebrand Gentle,male,unknown,1892-01-01T00:00:00Z,1958-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106821058,Isabelle Caroline Darrow Stewart,female,United States of America,1888-01-29T00:00:00Z,1953-03-26T00:00:00Z
http://www.wikidata.org/entity/Q106828759,Grace Emma Kinzer Jennings,female,United States of America,1882-05-24T00:00:00Z,1957-12-21T00:00:00Z
http://www.wikidata.org/entity/Q106865213,Edith Cole,female,unknown,1859-01-01T00:00:00Z,1940-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106865361,Gerald Percy Vivian Aylmer,male,unknown,1856-01-01T00:00:00Z,1936-12-20T00:00:00Z
http://www.wikidata.org/entity/Q106867790,Birger Larvin,male,Norway,1895-02-04T00:00:00Z,1981-02-24T00:00:00Z
http://www.wikidata.org/entity/Q106872773,Vigleik Rosseland,male,Norway,1878-02-03T00:00:00Z,1972-12-25T00:00:00Z
http://www.wikidata.org/entity/Q106878447,Betty Gay,female,United States of America,1919-11-10T00:00:00Z,2013-09-20T00:00:00Z
http://www.wikidata.org/entity/Q106879881,Otto Wincent Lange,male,Norway,1848-05-13T00:00:00Z,1935-11-28T00:00:00Z
http://www.wikidata.org/entity/Q106880858,Solveig Hornsrud,female,Norway,1897-01-21T00:00:00Z,1975-02-21T00:00:00Z
http://www.wikidata.org/entity/Q106893077,Deborah van der Bijl,female,unknown,1872-09-01T00:00:00Z,1942-02-02T00:00:00Z
http://www.wikidata.org/entity/Q106915467,Gunnar Brodal,male,Norway,1905-08-20T00:00:00Z,1997-04-24T00:00:00Z
http://www.wikidata.org/entity/Q106916394,Oluf Martin Eggen,male,Norway,1846-08-22T00:00:00Z,1935-01-27T00:00:00Z
http://www.wikidata.org/entity/Q106945417,William George Willoughby Harford,unknown,unknown,1825-01-01T00:00:00Z,1911-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106974799,Thomas Henrik Poulsson,male,Norway,1876-06-18T00:00:00Z,1961-02-01T00:00:00Z
http://www.wikidata.org/entity/Q106979038,Hans Riddervold Guldberg,male,Norway,1884-06-18T00:00:00Z,1918-09-08T00:00:00Z
http://www.wikidata.org/entity/Q106981054,Olaf Bang,male,Norway,1890-11-08T00:00:00Z,1972-11-09T00:00:00Z
http://www.wikidata.org/entity/Q106981186,Joakim Devold,male,Norway,1908-04-15T00:00:00Z,1993-11-29T00:00:00Z
http://www.wikidata.org/entity/Q106982503,Ludvig Flock,male,Norway,1850-02-26T00:00:00Z,1921-12-01T00:00:00Z
http://www.wikidata.org/entity/Q106982779,Peter Frellsen,male,Denmark,1797-11-11T00:00:00Z,1868-01-26T00:00:00Z
http://www.wikidata.org/entity/Q106987877,Ingvald Magnesen,male,Norway,1852-07-31T00:00:00Z,1902-07-09T00:00:00Z
http://www.wikidata.org/entity/Q106989018,Carl Thorvald Schiøtt,male,Denmark,1811-12-04T00:00:00Z,1890-08-20T00:00:00Z
http://www.wikidata.org/entity/Q106989353,Johannes Ellingsen Haugen,male,Norway,1873-10-07T00:00:00Z,1956-09-01T00:00:00Z
http://www.wikidata.org/entity/Q107033671,Paul Peter Svendsen,male,Norway,1847-01-31T00:00:00Z,1926-12-03T00:00:00Z
http://www.wikidata.org/entity/Q107042064,Yngvar Willassen,male,Norway,1935-08-02T00:00:00Z,2001-11-21T00:00:00Z
http://www.wikidata.org/entity/Q107066030,Edward G. Gay,male,unknown,1916-05-06T00:00:00Z,1997-03-17T00:00:00Z
http://www.wikidata.org/entity/Q107083986,Odd Halsen,male,Norway,1904-11-22T00:00:00Z,1985-09-23T00:00:00Z
http://www.wikidata.org/entity/Q107086714,Anton Røstad,male,Norway,1892-05-06T00:00:00Z,1985-09-09T00:00:00Z
http://www.wikidata.org/entity/Q107087119,Sylfest Gjessing,male,Norway,1916-04-13T00:00:00Z,2000-01-11T00:00:00Z
http://www.wikidata.org/entity/Q107087405,Per Hestnes,male,Norway,1913-12-18T00:00:00Z,1994-09-13T00:00:00Z
http://www.wikidata.org/entity/Q107088443,Helga Roll-Hansen,female,Norway,1912-12-27T00:00:00Z,2011-01-15T00:00:00Z
http://www.wikidata.org/entity/Q107088770,Peter Hagbart Andreas Fougner,male,Union between Sweden and Norway,1837-01-07T00:00:00Z,1912-10-16T00:00:00Z
http://www.wikidata.org/entity/Q107132194,Axel Sommerfelt,male,Norway,1855-10-20T00:00:00Z,1909-02-11T00:00:00Z
http://www.wikidata.org/entity/Q107133245,Hersleb Sverdrup,male,Norway,1853-11-28T00:00:00Z,1920-11-04T00:00:00Z
http://www.wikidata.org/entity/Q107137146,Torstein Engelskjøn,male,Norway,1943-08-10T00:00:00Z,2020-10-04T00:00:00Z
http://www.wikidata.org/entity/Q107145228,Eiler Rosenvinge Kaurin,male,Union between Sweden and Norway,1828-09-21T00:00:00Z,1896-07-27T00:00:00Z
http://www.wikidata.org/entity/Q107148322,Idar Lind-Jenssen,male,Norway,1917-07-28T00:00:00Z,2015-05-15T00:00:00Z
